"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
19072,"宅地(土地)","住宅地","31390","鳥取県","西伯郡伯耆町","大殿","岸本","26",5400000,"94000","","190",28000,"長方形","14.5","","","","","","","",,"都市計画区域外",,,"平成20年第４四半期","",""
19073,"宅地(土地)","住宅地","31390","鳥取県","西伯郡伯耆町","大殿","岸本","21",21000000,"70000","","970",21000,"不整形","10.0","","","","","","北","町道",6.0,"都市計画区域外",,,"平成20年第３四半期","",""
19074,"宅地(土地)","住宅地","31390","鳥取県","西伯郡伯耆町","大殿","岸本","15",7300000,"76000","","320",23000,"正方形","17.5","","","","","","","",,"都市計画区域外",,,"平成20年第３四半期","",""
19075,"宅地(土地と建物)","住宅地","31390","鳥取県","西伯郡伯耆町","大殿","岸本","28",9800000,"","","230",,"ほぼ長方形","18.0","80","昭和51年","木造","住宅","","北","町道",6.0,"都市計画区域外",,,"平成19年第４四半期","",""
19076,"宅地(土地)","商業地","31390","鳥取県","西伯郡伯耆町","大殿","岸本","18",5100000,"64000","","260",19000,"不整形","37.0","","","","","","南西","国道",10.0,"都市計画区域外",,,"平成19年第３四半期","",""
19077,"宅地(土地)","住宅地","31390","鳥取県","西伯郡伯耆町","大殿","岸本","28",27000000,"44000","","2000㎡以上",13000,"不整形","41.0","","","","","","南","町道",6.5,"都市計画区域外",,,"平成19年第３四半期","",""
19078,"宅地(土地と建物)","住宅地","31390","鳥取県","西伯郡伯耆町","大殿","岸本","18",11000000,"","","200",,"ほぼ整形","10.0","95","平成17年","木造","住宅","","","",,"都市計画区域外",,,"平成19年第２四半期","",""
19079,"宅地(土地と建物)","住宅地","31390","鳥取県","西伯郡伯耆町","大殿","岸本","18",11000000,"","","200",,"ほぼ整形","10.0","95","平成17年","木造","住宅","","","",,"都市計画区域外",,,"平成19年第２四半期","",""
19080,"宅地(土地と建物)","住宅地","31390","鳥取県","西伯郡伯耆町","大殿","岸本","29",15000000,"","","610",,"ほぼ長方形","19.0","240","平成元年","木造","住宅","","","",,"都市計画区域外",,,"平成19年第２四半期","",""
19081,"農地","","31390","鳥取県","西伯郡伯耆町","大殿","","",8000000,"","","310",,"","","","","","","","","",,"",,,"平成20年第３四半期","",""
19082,"農地","","31390","鳥取県","西伯郡伯耆町","大殿","","",2000000,"","","1500",,"","","","","","","","","",,"",,,"平成20年第３四半期","",""
19083,"農地","","31390","鳥取県","西伯郡伯耆町","大殿","","",5400000,"","","260",,"","","","","","","","","",,"",,,"平成20年第１四半期","",""
19084,"農地","","31390","鳥取県","西伯郡伯耆町","大殿","","",1900000,"","","1900",,"","","","","","","","","",,"",,,"平成20年第１四半期","",""
19085,"農地","","31390","鳥取県","西伯郡伯耆町","大殿","","",6300000,"","","200",,"","","","","","","","","",,"",,,"平成19年第４四半期","",""
19086,"農地","","31390","鳥取県","西伯郡伯耆町","大殿","","",6000000,"","","290",,"","","","","","","","","",,"",,,"平成19年第２四半期","",""
19087,"農地","","31390","鳥取県","西伯郡伯耆町","大殿","","",7700000,"","","1100",,"","","","","","","","","",,"",,,"平成19年第２四半期","",""
19088,"農地","","31390","鳥取県","西伯郡伯耆町","大殿","","",4000000,"","","570",,"","","","","","","","","",,"",,,"平成19年第２四半期","",""
19089,"農地","","31390","鳥取県","西伯郡伯耆町","大殿","","",5500000,"","","790",,"","","","","","","","","",,"",,,"平成19年第２四半期","",""
19090,"農地","","31390","鳥取県","西伯郡伯耆町","大殿","","",24000000,"","","3400",,"","","","","","","","","",,"",,,"平成19年第２四半期","",""
19091,"農地","","31390","鳥取県","西伯郡伯耆町","大殿","","",9600000,"","","1400",,"","","","","","","","","",,"",,,"平成19年第２四半期","",""
19092,"農地","","31390","鳥取県","西伯郡伯耆町","大原","","",870000,"","","180",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
19093,"農地","","31390","鳥取県","西伯郡伯耆町","大原","","",1500000,"","","300",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
19094,"農地","","31390","鳥取県","西伯郡伯耆町","大原","","",2800000,"","","360",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
19095,"林地","","31390","鳥取県","西伯郡伯耆町","金屋谷","","",6900000,"","","3800",,"","","","","","","","","",,"",,,"平成20年第２四半期","",""
19096,"林地","","31390","鳥取県","西伯郡伯耆町","金屋谷","","",2200000,"","","1400",,"","","","","","","","","",,"",,,"平成20年第２四半期","",""
19097,"林地","","31390","鳥取県","西伯郡伯耆町","金屋谷","","",3700000,"","","2500",,"","","","","","","","","",,"",,,"平成20年第２四半期","",""
19098,"農地","","31390","鳥取県","西伯郡伯耆町","金屋谷","","",400000,"","","2300",,"","","","","","","","","",,"",,,"平成20年第２四半期","",""
19099,"農地","","31390","鳥取県","西伯郡伯耆町","金屋谷","","",65000000,"","","4300",,"","","","","","","","","",,"",,,"平成19年第４四半期","",""
19100,"農地","","31390","鳥取県","西伯郡伯耆町","金屋谷","","",2800000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"平成19年第３四半期","","調停・競売等"
19101,"農地","","31390","鳥取県","西伯郡伯耆町","金屋谷","","",290000,"","","190",,"","","","","","","","","",,"",,,"平成19年第２四半期","",""
19102,"林地","","31390","鳥取県","西伯郡伯耆町","金屋谷","","",900000,"","","260",,"","","","","","","","","",,"",,,"平成19年第２四半期","",""
19103,"農地","","31390","鳥取県","西伯郡伯耆町","上細見","","",660000,"","","110",,"","","","","","","","","",,"",,,"平成20年第１四半期","",""
19104,"農地","","31390","鳥取県","西伯郡伯耆町","上細見","","",1700000,"","","260",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
19105,"宅地(土地)","住宅地","31390","鳥取県","西伯郡伯耆町","久古","岸本","21",750000,"17000","","150",5000,"不整形","20.0","","","","","","","",,"都市計画区域外",,,"平成19年第３四半期","",""
19106,"農地","","31390","鳥取県","西伯郡伯耆町","久古","","",1000000,"","","1000",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
19107,"農地","","31390","鳥取県","西伯郡伯耆町","小林","","",32000000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"平成20年第３四半期","",""
19108,"農地","","31390","鳥取県","西伯郡伯耆町","小林","","",99000,"","","520",,"","","","","","","","","",,"",,,"平成19年第３四半期","","調停・競売等"
19109,"農地","","31390","鳥取県","西伯郡伯耆町","小林","","",15000000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"平成19年第３四半期","","調停・競売等"
19110,"農地","","31390","鳥取県","西伯郡伯耆町","小林","","",1400000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"平成19年第３四半期","","調停・競売等"
19111,"林地","","31390","鳥取県","西伯郡伯耆町","小林","","",2000000,"","","230",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
19112,"林地","","31390","鳥取県","西伯郡伯耆町","小林","","",19000000,"","","970",,"","","","","","","","","",,"",,,"平成18年第４四半期","",""
19113,"宅地(土地)","住宅地","31390","鳥取県","西伯郡伯耆町","坂長","岸本","28",760000,"36000","","70",11000,"不整形","8.0","","","","","","","",,"都市計画区域外",,,"平成19年第３四半期","",""
19114,"農地","","31390","鳥取県","西伯郡伯耆町","坂長","","",910000,"","","1100",,"","","","","","","","","",,"",,,"平成20年第４四半期","",""
19115,"農地","","31390","鳥取県","西伯郡伯耆町","坂長","","",380000,"","","1300",,"","","","","","","","","",,"",,,"平成20年第３四半期","",""
19116,"農地","","31390","鳥取県","西伯郡伯耆町","坂長","","",300000,"","","840",,"","","","","","","","","",,"",,,"平成20年第１四半期","",""
19117,"林地","","31390","鳥取県","西伯郡伯耆町","坂長","","",2500000,"","","2100",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
19118,"農地","","31390","鳥取県","西伯郡伯耆町","坂長","","",1600000,"","","1200",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
19119,"林地","","31390","鳥取県","西伯郡伯耆町","坂長","","",88000,"","","110",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
19120,"林地","","31390","鳥取県","西伯郡伯耆町","坂長","","",3100000,"","","1800",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
19121,"農地","","31390","鳥取県","西伯郡伯耆町","坂長","","",49000,"","","165",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
19122,"農地","","31390","鳥取県","西伯郡伯耆町","坂長","","",53000,"","","175",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
19123,"農地","","31390","鳥取県","西伯郡伯耆町","坂長","","",3100000,"","","410",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
19124,"農地","","31390","鳥取県","西伯郡伯耆町","坂長","","",1000000,"","","1300",,"","","","","","","","","",,"",,,"平成19年第２四半期","",""
19125,"林地","","31390","鳥取県","西伯郡伯耆町","坂長","","",64000,"","","210",,"","","","","","","","","",,"",,,"平成19年第２四半期","",""
19126,"農地","","31390","鳥取県","西伯郡伯耆町","坂長","","",6800000,"","","1400",,"","","","","","","","","",,"",,,"平成19年第２四半期","",""
19127,"農地","","31390","鳥取県","西伯郡伯耆町","坂長","","",3100000,"","","630",,"","","","","","","","","",,"",,,"平成19年第２四半期","",""
19128,"農地","","31390","鳥取県","西伯郡伯耆町","坂長","","",3300000,"","","4100",,"","","","","","","","","",,"",,,"平成19年第１四半期","",""
19129,"農地","","31390","鳥取県","西伯郡伯耆町","坂長","","",6700000,"","","1300",,"","","","","","","","","",,"",,,"平成19年第１四半期","",""
19130,"農地","","31390","鳥取県","西伯郡伯耆町","坂長","","",490000,"","","610",,"","","","","","","","","",,"",,,"平成19年第１四半期","",""
19131,"農地","","31390","鳥取県","西伯郡伯耆町","谷川","","",1400000,"","","170",,"","","","","","","","","",,"",,,"平成19年第４四半期","",""
19132,"農地","","31390","鳥取県","西伯郡伯耆町","谷川","","",750000,"","","115",,"","","","","","","","","",,"",,,"平成19年第４四半期","",""
19133,"農地","","31390","鳥取県","西伯郡伯耆町","長山","","",440000,"","","180",,"","","","","","","","","",,"",,,"平成20年第１四半期","",""
19134,"農地","","31390","鳥取県","西伯郡伯耆町","長山","","",240000,"","","185",,"","","","","","","","","",,"",,,"平成20年第１四半期","",""
19135,"農地","","31390","鳥取県","西伯郡伯耆町","二部","","",1000000,"","","490",,"","","","","","","","","",,"",,,"平成20年第１四半期","",""
19136,"農地","","31390","鳥取県","西伯郡伯耆町","二部","","",140000,"","","370",,"","","","","","","","","",,"",,,"平成20年第１四半期","",""
19137,"農地","","31390","鳥取県","西伯郡伯耆町","二部","","",940000,"","","160",,"","","","","","","","","",,"",,,"平成20年第１四半期","",""
19138,"林地","","31390","鳥取県","西伯郡伯耆町","二部","","",3100,"","","150",,"","","","","","","","","",,"",,,"平成19年第４四半期","",""
19139,"林地","","31390","鳥取県","西伯郡伯耆町","二部","","",240000,"","","280",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
19140,"林地","","31390","鳥取県","西伯郡伯耆町","番原","","",50000,"","","250",,"","","","","","","","","",,"",,,"平成20年第３四半期","",""
19141,"林地","","31390","鳥取県","西伯郡伯耆町","福岡原","","",12000000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"平成20年第３四半期","",""
19142,"宅地(土地と建物)","住宅地","31390","鳥取県","西伯郡伯耆町","福兼","伯耆溝口","1H30?2H",7000000,"","","280",,"ほぼ整形","","90","平成12年","木造","住宅","","東","私道",3.0,"都市計画区域外",,,"平成20年第２四半期","",""
19143,"農地","","31390","鳥取県","西伯郡伯耆町","福兼","","",3000000,"","","470",,"","","","","","","","","",,"",,,"平成19年第２四半期","",""
19144,"農地","","31390","鳥取県","西伯郡伯耆町","福兼","","",100000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"平成19年第２四半期","",""
19145,"農地","","31390","鳥取県","西伯郡伯耆町","真野","","",5700000,"","","1100",,"","","","","","","","","",,"",,,"平成20年第４四半期","",""
19146,"林地","","31390","鳥取県","西伯郡伯耆町","真野","","",4500000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"平成20年第１四半期","",""
19147,"農地","","31390","鳥取県","西伯郡伯耆町","真野","","",6400000,"","","1100",,"","","","","","","","","",,"",,,"平成19年第３四半期","",""
