"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
8555,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町三国東","三国神社","4",4800000,"80000","","200",24000,"台形","12.9","","","","","","北","市道",6.0,"第１種住居地域",60,200,"平成29年第４四半期","",""
8556,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町三国東","三国神社","4",5500000,"55000","","330",17000,"ほぼ正方形","17.7","","","","","","西","市道",8.0,"準工業地域",60,200,"平成29年第１四半期","",""
8557,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町三国東","三国神社","9",36000000,"","","850",,"長方形","17.3","520","平成15年","木造","共同住宅","その他","北","市道",12.0,"第１種低層住居専用地域",50,80,"平成28年第４四半期","",""
8558,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町三国東","三国神社","9",54000000,"","","1600",,"ほぼ長方形","41.0","650","平成19年","木造","共同住宅","その他","東","市道",12.0,"第１種低層住居専用地域",50,80,"平成28年第４四半期","",""
8559,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町三国東","三国神社","8",9000000,"90000","","330",27000,"長方形","15.6","","","","","住宅","東","市道",5.0,"第１種低層住居専用地域",50,80,"平成28年第３四半期","",""
8560,"宅地(土地)","工業地","18210","福井県","坂井市","三国町三国東","三国神社","12",8700000,"27000","","1000",8300,"ほぼ長方形","18.0","","","","","","東","道路",7.2,"準工業地域",60,200,"平成27年第１四半期","",""
8561,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町三国東","三国神社","11",9000000,"","","330",,"台形","10.0","195","平成4年","木造","店舗","倉庫","南","県道",10.0,"第１種住居地域",60,200,"平成26年第４四半期","",""
8562,"宅地(土地と建物)","商業地","18210","福井県","坂井市","三国町三国東","三国神社","3",200000000,"","","2000㎡以上",,"長方形","","1700","平成10年","鉄骨造","店舗","店舗","接面道路無","",,"準工業地域",,,"平成26年第３四半期","",""
8563,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町三国東","三国神社","14",930000,"6200","","500",1900,"ほぼ整形","","","","","","","東","私道",5.0,"第１種住居地域",60,200,"平成25年第３四半期","",""
8564,"農地","","18210","福井県","坂井市","三国町水居","","",300000,"","","1000",,"","","","","","","","","",,"",,,"平成28年第４四半期","",""
8565,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","11",500000,"15000","","115",4400,"ほぼ長方形","17.0","","","","","その他","北","市道",12.0,"第１種住居地域",60,200,"平成30年第２四半期","",""
8566,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","20",2900000,"","","310",,"ほぼ長方形","15.0","220","平成3年","ＲＣ","住宅、店舗","住宅","北","市道",6.0,"第１種低層住居専用地域",50,80,"平成30年第１四半期","","調停・競売等"
8567,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","14",26000000,"","","280",,"長方形","12.0","120","平成29年","木造","住宅","住宅","東","市道",8.0,"第１種住居地域",60,200,"平成29年第４四半期","",""
8568,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","11",24000000,"","","300",,"長方形","8.0","115","平成29年","木造","住宅","住宅","西","市道",6.0,"第１種住居地域",60,200,"平成29年第２四半期","",""
8569,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","11",5000000,"150000","","115",44000,"ほぼ長方形","17.0","","","","","その他","北","市道",12.0,"第１種住居地域",60,200,"平成29年第２四半期","",""
8570,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","10",6800000,"","","195",,"長方形","10.9","190","昭和56年","木造","住宅","住宅","西","道路",4.8,"第１種住居地域",60,200,"平成29年第１四半期","",""
8571,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","5",12000000,"","","185",,"ほぼ長方形","8.7","110","平成28年","木造","住宅","住宅","南","市道",12.0,"第１種住居地域",60,200,"平成28年第４四半期","",""
8572,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","5",21000000,"","","200",,"ほぼ長方形","8.5","110","平成28年","木造","住宅","住宅","南","市道",12.0,"第１種住居地域",60,200,"平成28年第３四半期","",""
8573,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","11",1100000,"33000","","110",9900,"台形","16.3","","","","","","北","市道",19.5,"第１種住居地域",60,200,"平成28年第２四半期","",""
8574,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","8",14000000,"120000","","360",38000,"ほぼ長方形","15.0","","","","","その他","南","市道",8.0,"第１種住居地域",60,200,"平成28年第２四半期","",""
8575,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","15",6500000,"110000","","200",33000,"台形","20.2","","","","","その他","南","市道",12.0,"第１種住居地域",60,200,"平成27年第４四半期","",""
8576,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","15",4000000,"71000","","185",22000,"長方形","10.2","","","","","その他","南東","市道",6.0,"第１種住居地域",60,200,"平成27年第４四半期","",""
8577,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","22",4600000,"76000","","200",23000,"長方形","12.4","","","","","住宅","南西","市道",16.3,"第１種住居地域",60,200,"平成27年第４四半期","",""
8578,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","24",4400000,"79000","","185",24000,"ほぼ正方形","13.0","","","","","住宅","北東","市道",6.0,"第１種低層住居専用地域",50,80,"平成27年第３四半期","",""
8579,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","15",21000000,"","","130",,"長方形","9.5","110","平成27年","木造","住宅","住宅","東","市道",5.0,"第１種住居地域",60,200,"平成27年第２四半期","",""
8580,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","19",28000000,"","","690",,"長方形","38.2","350","平成元年","木造","住宅","住宅","北東","市道",6.0,"第１種低層住居専用地域",50,80,"平成26年第４四半期","",""
8581,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","9",8500000,"56000","","500",17000,"ほぼ台形","29.5","","","","","住宅","東","市道",6.0,"第１種住居地域",60,200,"平成26年第３四半期","",""
8582,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","14",7000000,"120000","","185",38000,"長方形","12.8","","","","","住宅","南西","市道",6.0,"第１種住居地域",60,200,"平成26年第２四半期","",""
8583,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","25",20000000,"","","150",,"長方形","10.9","120","平成24年","木造","住宅","","南西","市道",6.0,"第１種低層住居専用地域",50,80,"平成25年第４四半期","",""
8584,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国(福井)","9",2300000,"30000","","250",9000,"ほぼ台形","12.3","","","","","","南","私道",6.0,"第１種中高層住居専用地域",60,200,"平成25年第３四半期","","調停・競売等"
8585,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国神社","18",5000000,"85000","","195",26000,"ほぼ長方形","13.1","","","","","住宅","北東","市道",16.3,"第１種住居地域",60,200,"平成30年第１四半期","",""
8586,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国神社","23",7300000,"89000","","270",27000,"ほぼ長方形","18.0","","","","","住宅","北東","市道",6.0,"第１種低層住居専用地域",50,80,"平成28年第４四半期","",""
8587,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国神社","19",8000000,"80000","","330",24000,"長方形","","","","","","住宅","北東","市道",16.0,"第１種住居地域",60,200,"平成28年第１四半期","",""
8588,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町緑ケ丘","三国神社","26",27000000,"","","230",,"長方形","16.1","120","平成25年","木造","住宅","","南西","市道",6.0,"第１種低層住居専用地域",50,80,"平成25年第１四半期","",""
8589,"林地","","18210","福井県","坂井市","三国町緑ケ丘","","",5300000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"平成26年第１四半期","","調停・競売等"
8590,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町南本町","三国(福井)","16",10000000,"","","270",,"ほぼ長方形","12.9","170","平成11年","ＲＣ","住宅","住宅","北東","市道",6.5,"第１種中高層住居専用地域",60,200,"平成29年第４四半期","",""
8591,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町南本町","三国(福井)","6",2000000,"30000","","210",9100,"ほぼ長方形","6.9","","","","","その他","南西","市道",3.7,"第１種住居地域",60,200,"平成29年第１四半期","",""
8592,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町南本町","三国(福井)","9",3600000,"84000","","140",25000,"長方形","4.7","","","","","その他","西","市道",5.1,"第１種中高層住居専用地域",60,200,"平成29年第１四半期","",""
8593,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町南本町","三国(福井)","10",2500000,"","","125",,"ほぼ長方形","10.3","120","昭和52年","木造","住宅","住宅","北西","市道",2.2,"第１種住居地域",60,200,"平成28年第４四半期","",""
8594,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町南本町","三国(福井)","10",1000000,"","","80",,"長方形","4.5","60","昭和40年","","","その他","南西","市道",5.2,"近隣商業地域",80,200,"平成26年第３四半期","","隣地の購入"
8595,"宅地(土地)","工業地","18210","福井県","坂井市","三国町山岸","三国(福井)","30分?60分",2400000,"6000","","1300",1800,"不整形","12.8","","","","","","北西","私道",7.5,"工業専用地域",60,200,"平成25年第２四半期","",""
8596,"宅地(土地)","商業地","18210","福井県","坂井市","三国町山岸","三国神社","30分?60分",24000000,"75000","","1100",23000,"ほぼ台形","50.0m以上","","","","","","北東","県道",32.0,"市街化区域及び市街化調整区域外の都市計画区域",60,100,"平成26年第４四半期","",""
8597,"宅地(土地)","住宅地","18210","福井県","坂井市","三国町横越","三国神社","1H?1H30",9300000,"50000","","610",15000,"ほぼ正方形","25.5","","","","","その他","北西","市道",2.7,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成26年第１四半期","","私道を含む取引"
8598,"宅地(土地と建物)","住宅地","18210","福井県","坂井市","三国町米納津","三国(福井)","1H30?2H",5000000,"","","540",,"ほぼ長方形","13.2","230","昭和48年","木造","住宅","住宅","西","市道",4.5,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"平成30年第２四半期","",""
